sentiment;text
joy;Após o funeral de um conhecido, senti-me muito deprimido. Esse sentimento transformou-se em alegria quando soube que tinha alcançado uma boa nota num exame.
fear;Tive de telefonar a alguém e marcar uma hora para uma conversa. Tive muito medo de falhar.
anger;Quando, após ter limpo a cozinha, duas horas mais tarde, vi que havia uma grande confusão. Isso irritou-me muito.
sadness;Uma noite fui chamado e disseram-me que o pai de um amigo íntimo tinha morrido. Quando visitei o meu amigo em casa e quando assisti ao funeral, senti-me muito triste.
disgust;Não me consigo lembrar exactamente de tal situação. Mas sei que uma vez fui a um lavatório muito sujo e isso enojou-me.
shame;Uma vez, por coincidência, agarrei um estranho (de uma forma bastante íntima), pensando que era o meu namorado. Quando, por retrospectiva, sinto vergonha ao pensar sobre isso.
guilt;Uma vez rasguei o tubo interior de uma bicicleta, que não era meu. Depois vi que era uma novinha em folha. Senti-me então muito culpada.
joy;Quando descobri que a rapariga, por quem eu estava apaixonado, também me amava.
fear;Quando a minha mãe me ameaçou de me bater das escadas, quando eu deveria comentar mais uma vez.
anger;Quando o professor faz figura de parvo em frente da turma durante uma volta.
sadness;A minha mãe ficou injustamente muito zangada comigo e mandou-me para o meu quarto enquanto o meu pai explicava que a forma como ela via as coisas não era correcta. Eu tinha feito as coisas com as melhores intenções.
disgust;A minha mãe ficou muito zangada com a minha irmãzinha e disse-lhe que pusesse as mãos em cima da mesa para lhe baterem. Ela foi obrigada a usar o seu poder.
shame;Uma amiga veio jantar comigo a casa. Os seus pais são pessoas comuns. A minha mãe, contudo, usou o serviço de jantar de porcelana muito caro e os talheres de prata. Senti-me muito envergonhada.
guilt;Uma vez depois de me ter apaixonado, imaginei que aquela rapariga em particular era perfeita e ofuscava completamente a minha namorada. Mais tarde, percebi que esta imagem não era objectiva. Senti-me culpado por ambas as raparigas.
joy;Uma vez por semana, trabalho como voluntário num jardim biológico. este trabalho no jardim e o contacto com outros voluntários encheu-me de alegria. Também me deram apoio depois de não ter passado no meu teste de condução.
fear;O meu amigo e eu planeámos procurar por documentos e utensílios antigos na adega. Já era muito tarde da noite quando chegámos à cave. Ele indicou o local onde a polícia (há 40 anos) encontrou dois cadáveres. Fiquei muito assustado quando ele me contou esta história.
joy;Quando alguém me fez um elogio depois de um exame no momento em que eu precisava dele. Foi amigável, caloroso e sincero.
fear;Quando subi as escadas numa casa alta e escura, cheia de sombras, passei por uma porta e tive a sensação de que alguém ou algo estava atrás de mim, embora soubesse que estava sozinho.
anger;Um amigo disse-me que seria melhor para mim não estar familiarizado com outro amigo, embora, na minha opinião, ele não tivesse motivos para dizer tais coisas. Ele apenas o disse na esperança de que eu procurasse apoio dele (que, no entanto, não era necessário).
sadness;Tive uma boa relação com dois amigos. Uma vez sem razão, eles mostraram claramente que me achavam ingénuo, aborrecido e incapaz de cuidar de mim mesmo, enquanto eu expostava que podia gerir as coisas.
disgust;Quando vejo que algumas pessoas permanecem frias e egoístas sobre amigos íntimos, mesmo em situações em que esses amigos precisam deles.
shame;Quando afirmo as coisas com grande positividade e tento convencer os outros, parece que a minha afirmação não é correcta.
guilt;Um certo amigo evoca sentimentos positivos quando estou com ele, mas um sentimento negativo quando ele não está presente. Sinto a necessidade de expressar esses sentimentos negativos. No entanto, quando falo dele, penso sempre: porque é que eu gosto disto, ele não merece isto, mas mesmo assim, eu faço-o.
joy;Há alguns dias atrás, fui de boleia até Arnhems com um amigo. Tudo correu bem: eles apanharam-nos muito rapidamente, o sol brilhava, e eu estava a sentir-me livre e, pela primeira vez, depois de muito tempo, feliz. Tive realmente a sensação de que estava a viver a toda a velocidade.
fear;A minha avó foi várias vezes atingida por hemorragias cerebrais. Até agora, ela recuperava sempre bem, mas há sempre a ameaça de a perder.
anger;Tinha marcado um encontro com três amigos. Tivemos de sair juntos. Quando cheguei ao local, as outras pessoas não estavam lá. Fiquei muito zangada porque pensava que elas tinham partido sem mim. Isso, no entanto, não parecia ser o caso.
sadness;Terminei a relação com o meu namorado, depois de me ter sentido muito infeliz durante muito tempo.
disgust;Alguns dias depois de ter terminado a relação com o meu namorado, tivemos uma desavença. Depois ele bateu-me. Naquele momento, achei-o repugnante.
shame;Eu estava a tomar um duche num cubículo em França. Depois descobri que algumas crianças estavam a olhar para mim a partir do cubículo adjacente.
guilt;Eu sei que uma certa pessoa se sente muito só e que está sempre ansiosa por me ver. No entanto, muitas vezes estou demasiado ocupado para a visitar, e depois sinto-me culpado.
joy;Um parente próximo meu foi submetido a uma operação difícil, e tudo correu bem.
fear;Quando entro no metro ou no comboio sem pagar o bilhete.
anger;Um colega de turma instou-me a levar a cabo um protesto particular juntamente com ele, e quando chegou a altura em que este colega voltou, enquanto eu tinha de enfrentar a situação.
sadness;Quando reprovei no exame de admissão ao IMEC.
disgust;Quando vi alguém a comer minhocas vivas.
shame;Quando era criança, os meus pais apanharam-me com uma revista pornográfica.
guilt;Não me consigo lembrar de nada em particular. O que me consigo lembrar é de ter feito ou dito algo que depois teve consequências negativas.
joy;Quando me disseram que eu tinha recebido uma bolsa de estudo.
shame;Quando usava uma figura grotesca pendurada nas minhas costas.
guilt;Porque eu não tinha estudado.
joy;Quando o meu pai foi salvo de um grave acidente de trabalho.
fear;Quando eu era criança escondi-me debaixo dos lençóis por medo da escuridão.
anger;Quando vi uma pessoa a mendigar pela primeira vez.
sadness;Quando a minha equipa de basquetebol perdeu a qualificação numa final.
disgust;Quando vejo carne podre.
shame;Quando uma pessoa que eu não quero ver está continuamente presente.
guilt;Quando chumbei num exame, pensei que podia passar facilmente.
joy;Quando fiquei a saber que tinha passado no exame de admissão à universidade. Pensei que tinha feito mal um dos exames.
fear;Quando era muito jovem, um dia, estava na rua com o meu pai e o meu irmão.  Enquanto o meu pai falava com alguns amigos, vi um cão e comecei a dar-lhe palmadinhas. O meu pai disse-me com veemência para parar de o fazer porque o cão tinha sarna. Então o meu irmão disse-me que eu iria morrer e que não conseguia parar de chorar e depois disto.
anger;Pedimos boleia para regressar de uma cidade bastante bêbeda. Fomos largados noutra cidade que nos era desconhecida. Eu precisava de urinar, por isso fi-lo numa parede que acabou por pertencer ao quartel-general militar. Eles prenderam-me e obrigaram-me a pagar uma multa de 500 pts. Tivemos de ir para casa a pé (6 km), pois era demasiado tarde para que alguém nos desse boleia.
sadness;Ia encontrar-me com uma rapariga numa discoteca. Ela era muito bonita e eu estava muito feliz. Mas ela não apareceu. Graças a Deus, estavam lá outros amigos e eu pude passar um tempo mais ou menos bom.
disgust;Tive uma colega de turma bastante estúpida. Não gostava dele, mas respeitava-o. Quando ele tentava falar com alguém, eles não o ouviam e eu não suportava ver isto.
shame;Conheci um amigo numa discoteca. ele estava com uma rapariga e disse-me que ela não era sua namorada. Eu, para dizer alguma coisa, comentei que ela devia ser uma mulher malvada. Ele disse-me então que ela era a sua namorada.
guilt;Fui a um pub com um grupo de amigos (não muito íntimos) e um eu estava com uma rapariga a maior parte do tempo, enquanto as outras raparigas do grupo queriam estar comigo. Elas deixaram de falar com a rapariga com quem eu estava.
joy;No dia em que alguns amigos meus e eu decidimos ir de férias para a Galiza.
fear;Antes de um exame que eu finalmente não fiz.
anger;Em casa, quando perderam três peças do meu puzzle.
sadness;Quando discuti com um amigo.
disgust;Quando estou sujo porque não tomo um duche há alguns dias.
shame;Uma vez não tive dinheiro suficiente para pagar um café.
guilt;Depois de uma discussão com um amigo meu.
joy;Um amigo meu disse-me que eu tinha passado no exame de admissão a uma universidade.
fear;Antes de fazer um exame.
anger;A minha família disse-me para sair se eu não estivesse disposto a aceitar as condições que eles me impuseram.
sadness;Um amigo meu telefonou-me quando eu não estava em casa. Telefonei-lhe de volta para saber o que ela queria e ela disse-me que tinha marcado o número errado.
disgust;Tive de mudar a roupa de um bebé pela primeira vez.
shame;Caí fora da porta da minha casa.
guilt;A minha irmã mais nova foi quase atropelada por um camião.
joy;Quando o meu irmão nasceu.
fear;Quando quase caí de algumas pedras porque tinha agido de forma insensata e brincado perigosamente.
anger;Uma vez vi algumas crianças a caçar um gato até à morte.
sadness;A morte de um amigo.
disgust;Quando vi uma cena na televisão onde foi mostrada uma castração.
shame;Uma vez respondi ao meu pai com rudeza.
guilt;Quando o meu irmão fugiu de casa e eu pensei que era por causa da minha repreensão contínua.
joy;Quando vi que tinha passado no exame de admissão à universidade. Isso fez-me esquecer todos os meus problemas.
fear;Quando eu tinha dez anos, fiquei fechado na escola com um amigo. Tive de saltar de uma janela e atravessar uma viga de 10 metros de altura.
anger;Quando me disseram que um rapaz não queria ser meu amigo sem qualquer razão aparente.
sadness;Quando soube que um rapaz de quem gostava tinha estado com uma rapariga durante três anos.
disgust;Quando um colega de turma muito sujo se peidou na minha presença. Havia um cheiro terrível.
shame;Quando percebi que tinha um buraco nas minhas calças depois de ter ido dar um passeio.
guilt;Quando discuti com o meu avô no dia do nascimento do meu irmão mais novo.
joy;Quando vi a minha irmã de 16 anos em casa depois de ter esperado por ela toda a noite, sem saber onde ela estava.
fear;Enquanto esperava que me dessem as notas para o assunto mais difícil este ano.
anger;Tive uma discussão com a minha mãe porque critiquei as regras que ela impõe em casa, que são demasiado rígidas e arbitrárias para mim.
sadness;Quando soube que uma amiga minha não tinha falado com o seu namorado durante uma semana após uma discussão devido a ciúmes infundados.
disgust;Ao ver uma cena de um acidente numa revista.
shame;Há alguns dias atrás, tive de fazer uma pergunta ridícula a a um professor porque tinha perdido num jogo de cartas e tinha de pagar uma penalidade.
guilt;Quando gritei com a minha mãe quando ela estava nervosa e deprimida.
joy;Após vários dias de atraso na menstruação da minha namorada, fiquei muito contente por ver que o teste de gravidez era negativo.
fear;Quando vi um programa de televisão sobre o plano militar norte-americano chamado The start war.
anger;Senti raiva quando vi na TV a última matança de negros na África do Sul.
sadness;Quando vi as imagens da corrente de ar na Etiópia.
disgust;Sempre que via um alcoólico.
shame;Na noite de Ano Novo, quando fui a casa dos pais da minha namorada para os conhecer.
guilt;Quando chumbei num exame para o qual eu sabia que não tinha estudado o suficiente.
