word,emotion,lexicon_score
predisposição,joy,0.0
predomínio,joy,0.0
predominante,joy,0.0
predominar,joy,0.0
proeminente,joy,0.0
preempção,joy,0.0
prefácio,joy,0.0
prefeito,joy,0.0
preferir,joy,0.0
preferência,joy,0.0
preferencial,joy,0.0
prefixo,joy,0.0
gravidez,joy,0.0
pré -histórico,joy,0.0
preconceito,joy,0.0
preconceituoso,joy,0.0
prejudicial,joy,0.0
preliminares,joy,0.0
prelúdio,joy,0.0
prematuro,joy,0.0
prematuramente,joy,0.0
premeditado,joy,0.0
Premier,joy,0.0
premissa,joy,0.0
premissas,joy,0.0
Prêmio,joy,0.0
preocupação,joy,0.0
preocupado,joy,0.0
preparação,joy,0.0
Preparatório,joy,0.0
preparar,joy,0.0
preparado,joy,0.0
preparação,joy,0.0
Preparador,joy,0.0
preparando,joy,0.0
preponderância,joy,0.0
absurdo,joy,0.0
Pré -requisito,joy,0.0
prerrogativa,joy,0.0
presciente,joy,0.0
prescrito,joy,0.0
prescrição,joy,0.0
prescritivo,joy,0.0
presença,joy,0.0
apresentável,joy,0.0
apresentação,joy,0.0
apresentação,joy,0.0
preservação,joy,0.0
preservar,joy,0.0
preservado,joy,0.0
preservando,joy,0.0
presidi,joy,0.0
presidência,joy,0.0
Presidente,joy,0.0
imprensa,joy,0.0
pressionando,joy,0.0
pressão,joy,0.0
presunção,joy,0.0
presuntivo,joy,0.0
presunçoso,joy,0.0
pressupor,joy,0.0
fingir,joy,0.0
fingido,joy,0.0
fingindo,joy,0.0
pretensão,joy,0.0
pretensões,joy,0.0
pretexto,joy,0.0
predominante,joy,0.0
prevalência,joy,0.0
prevalente,joy,0.0
evitar,joy,0.0
preventivo,joy,0.0
prevenção,joy,0.0
preventivo,joy,0.0
anterior,joy,0.0
anteriormente,joy,0.0
presa,joy,0.0
preço,joy,0.0
picada,joy,0.0
espinhoso,joy,0.0
padre,joy,0.0
sacerdotal,joy,0.0
prim,joy,0.0
primazia,joy,0.0
Primário,joy,0.0
primata,joy,0.0
primatas,joy,0.0
melhor,joy,0.0
preparado,joy,0.0
primer,joy,0.0
Primeval,joy,0.0
priming,joy,0.0
primitivo,joy,0.0
primordial,joy,0.0
Principe,joy,0.0
diretor,joy,0.0
principalmente,joy,0.0
princípio,joy,0.0
imprimir,joy,0.0
impressora,joy,0.0
impressão,joy,0.0
anterior,joy,0.0
prioridade,joy,0.0
Priorado,joy,0.0
prisma,joy,0.0
prismático,joy,0.0
prisão,joy,0.0
prisioneiro,joy,0.0
primitivo,joy,0.0
privacidade,joy,0.0
privado,joy,0.0
particular,joy,0.0
privilégio,joy,0.0
privado,joy,0.0
prêmio,joy,0.0
probabilidade,joy,0.0
provável,joy,0.0
liberdade condicional,joy,0.0
Estacionário,joy,0.0
probatório,joy,0.0
sonda,joy,0.0
probidade,joy,0.0
problema,joy,0.0
procedimento,joy,0.0
Continuar,joy,0.0
processo,joy,0.0
prossegue,joy,0.0
processo,joy,0.0
proclamar,joy,0.0
proclamação,joy,0.0
procrastinar,joy,0.0
procrastinação,joy,0.0
procriação,joy,0.0
Proctor,joy,0.0
adquirir,joy,0.0
Compras,joy,0.0
Prod,joy,0.0
pródigo,joy,0.0
prodigioso,joy,0.0
prodígio,joy,0.0
produzir,joy,0.0
produzido,joy,0.0
produtor,joy,0.0
produzindo,joy,0.0
produtos,joy,0.0
Produção,joy,0.0
produtivo,joy,0.0
produtividade,joy,0.0
profano,joy,0.0
profanidade,joy,0.0
Professar,joy,0.0
profissão,joy,0.0
profissional,joy,0.0
professor,joy,0.0
Professor,joy,0.0
proficiente,joy,0.0
perfil,joy,0.0
lucro,joy,0.0
profundo,joy,0.0
Profuso,joy,0.0
profusão,joy,0.0
prog,joy,0.0
progenitor,joy,0.0
Progeny,joy,0.0
prognóstico,joy,0.0
prognóstico,joy,0.0
programa,joy,0.0
programa,joy,0.0
programador,joy,0.0
progressivo,joy,0.0
proibir,joy,0.0
Entrada,joy,0.0
proibição,joy,0.0
proibitivo,joy,0.0
projeto,joy,0.0
projétil,joy,0.0
projéteis,joy,0.0
projetar,joy,0.0
projeção,joy,0.0
projetor,joy,0.0
proletário,joy,0.0
proletariado,joy,0.0
prolífico,joy,0.0
prólogo,joy,0.0
prolongar,joy,0.0
prolongamento,joy,0.0
prolongado,joy,0.0
passeio,joy,0.0
proeminência,joy,0.0
com destaque,joy,0.0
promíscuo,joy,0.0
promessas,joy,0.0
promissor,joy,0.0
promissória,joy,0.0
promoção,joy,0.0
promontório,joy,0.0
promover,joy,0.0
promotor,joy,0.0
promoção,joy,0.0
incitar,joy,0.0
solicitando,joy,0.0
promulgar,joy,0.0
promulgação,joy,0.0
propenso,joy,0.0
ponta,joy,0.0
pronunciar,joy,0.0
pronunciado,joy,0.0
pronunciamento,joy,0.0
pronúncia,joy,0.0
prova,joy,0.0
suporte,joy,0.0
propaganda,joy,0.0
propagar,joy,0.0
propagação,joy,0.0
propano,joy,0.0
impulsionar,joy,0.0
impulsionado,joy,0.0
hélice,joy,0.0
impulsionando,joy,0.0
propensão,joy,0.0
apropriado,joy,0.0
propriedade,joy,0.0
profecia,joy,0.0
profetizar,joy,0.0
profeta,joy,0.0
profético,joy,0.0
profilático,joy,0.0
profilaxia,joy,0.0
proporção,joy,0.0
proporcional,joy,0.0
proporcional,joy,0.0
proporções,joy,0.0
proposta,joy,0.0
proposição,joy,0.0
Proprietário,joy,0.0
proprietário,joy,0.0
propriedade,joy,0.0
propriedade,joy,0.0
propulsão,joy,0.0
prosa,joy,0.0
processar,joy,0.0
acusação,joy,0.0
promotor,joy,0.0
Prospect,joy,0.0
prospecção,joy,0.0
Prospectiva,joy,0.0
prospectivamente,joy,0.0
prospecto,joy,0.0
prostituta,joy,0.0
prostituição,joy,0.0
prostrado,joy,0.0
protagonista,joy,0.0
proteger,joy,0.0
protegido,joy,0.0
protegendo,joy,0.0
proteção,joy,0.0
protetor,joy,0.0
protetor,joy,0.0
proteína,joy,0.0
protesto,joy,0.0
protocolo,joy,0.0
protótipo,joy,0.0
protozoários,joy,0.0
prolongado,joy,0.0
sobressair,joy,0.0
protrusão,joy,0.0
provar,joy,0.0
comprovado,joy,0.0
provérbio,joy,0.0
proverbial,joy,0.0
Provérbios,joy,0.0
fornecer,joy,0.0
oferecido,joy,0.0
providência,joy,0.0
província,joy,0.0
provincial,joy,0.0
provisão,joy,0.0
provisoriamente,joy,0.0
provisões,joy,0.0
cláusula,joy,0.0
provocação,joy,0.0
provocante,joy,0.0
provocador,joy,0.0
reitor,joy,0.0
proezas,joy,0.0
Prowl,joy,0.0
proximal,joy,0.0
próximo,joy,0.0
proximidade,joy,0.0
Proxy,joy,0.0
prudência,joy,0.0
Prudente,joy,0.0
ameixa seca,joy,0.0
alavanca,joy,0.0
Intilando,joy,0.0
pseudo,joy,0.0
pseudônimo,joy,0.0
Psych,joy,0.0
psique,joy,0.0
psiquiatra,joy,0.0
psíquico,joy,0.0
médiuns,joy,0.0
psicológico,joy,0.0
psicólogo,joy,0.0
psicologia,joy,0.0
psicose,joy,0.0
TEPT,joy,0.0
bar,joy,0.0
puberdade,joy,0.0
pubescente,joy,0.0
público,joy,0.0
publicação,joy,0.0
publicista,joy,0.0
publicidade,joy,0.0
publicamente,joy,0.0
falar em público,joy,0.0
publicar,joy,0.0
Publicados,joy,0.0
editor,joy,0.0
pudim,joy,0.0
poça,joy,0.0
sopro,joy,0.0
Puffy,joy,0.0
pug,joy,0.0
vomitar,joy,0.0
puxar,joy,0.0
polia,joy,0.0
estacionar,joy,0.0
pulmonar,joy,0.0
polpa,joy,0.0
púlpito,joy,0.0
pulsação,joy,0.0
pulso,joy,0.0
Puma,joy,0.0
bombear,joy,0.0
trocadilho,joy,0.0
soco,joy,0.0
perfurado,joy,0.0
perfuração,joy,0.0
pontual,joy,0.0
pontualidade,joy,0.0
pontualmente,joy,0.0
pontuação,joy,0.0
punção,joy,0.0
especialista,joy,0.0
pungente,joy,0.0
punir,joy,0.0
punido,joy,0.0
punição,joy,0.0
punição,joy,0.0
punitivo,joy,0.0
punk,joy,0.0
Punt,joy,0.0
insignificante,joy,0.0
filhote,joy,0.0
aluno,joy,0.0
fantoche,joy,0.0
filhote de cachorro,joy,0.0
comprar,joy,0.0
comprador,joy,0.0
compra,joy,0.0
purê,joy,0.0
puramente,joy,0.0
purgatório,joy,0.0
purga,joy,0.0
purificação,joy,0.0
purista,joy,0.0
pureza,joy,0.0
roxo,joy,0.0
Purnport,joy,0.0
propositalmente,joy,0.0
bolsa,joy,0.0
Seguindo,joy,0.0
perseguir,joy,0.0
perseguindo,joy,0.0
fornecedor,joy,0.0
Purview,joy,0.0
pus,joy,0.0
empurrar,joy,0.0
empurrando,joy,0.0
bichan,joy,0.0
bichano,joy,0.0
gatinho,joy,0.0
colocar,joy,0.0
putativo,joy,0.0
coloca,joy,0.0
Putty,joy,0.0
intrigada,joy,0.0
intrigante,joy,0.0
pigmeu,joy,0.0
pirâmide,joy,0.0
piramidal,joy,0.0
pirotecnia,joy,0.0
quack,joy,0.0
Quad,joy,0.0
quadrilátero,joy,0.0
quadrante,joy,0.0
quadrático,joy,0.0
quadratura,joy,0.0
quadruplicar,joy,0.0
quadrupolo,joy,0.0
atoleiro,joy,0.0
Codorna,joy,0.0
terremoto,joy,0.0
qualificado,joy,0.0
qualificar,joy,0.0
qualificação,joy,0.0
qualidades,joy,0.0
qualidade,joy,0.0
dilema,joy,0.0
quantificar,joy,0.0
quantitativo,joy,0.0
quantitativamente,joy,0.0
quantidade,joy,0.0
Quantum,joy,0.0
quarentena,joy,0.0
briga,joy,0.0
pedreira,joy,0.0
Quart,joy,0.0
trimestre,joy,0.0
alojado,joy,0.0
Quarters,joy,0.0
quarteto,joy,0.0
Quartil,joy,0.0
Quarto,joy,0.0
quartzo,joy,0.0
Quash,joy,0.0
quase,joy,0.0
quaternário,joy,0.0
cais,joy,0.0
mal -humorado,joy,0.0
enjoado,joy,0.0
rainha,joy,0.0
Quell,joy,0.0
Querece,joy,0.0
consulta,joy,0.0
busca,joy,0.0
pergunta,joy,0.0
questionável,joy,0.0
questionamento,joy,0.0
fila,joy,0.0
filas,joy,0.0
acelerar,joy,0.0
rapidamente,joy,0.0
rapidez,joy,0.0
mercúrio,joy,0.0
libra,joy,0.0
quiescente,joy,0.0
silenciosamente,joy,0.0
Quill,joy,0.0
colcha,joy,0.0
quinin,joy,0.0
desistir,joy,0.0
desiste,joy,0.0
tremor,joy,0.0
tremendo,joy,0.0
questionário,joy,0.0
quorum,joy,0.0
contingente,joy,0.0
cotação,joy,0.0
citar,joy,0.0
quociente,joy,0.0
coelho,joy,0.0
multidão,joy,0.0
raivoso,joy,0.0
raiva,joy,0.0
guaxinim,joy,0.0
corrida,joy,0.0
cavalo de corrida,joy,0.0
piloto,joy,0.0
prateleira,joy,0.0
raquete,joy,0.0
rindo,joy,0.0
atrevido,joy,0.0
radar,joy,0.0
irradiar,joy,0.0
radiação,joy,0.0
radicalmente,joy,0.0
rádio,joy,0.0
radioativo,joy,0.0
radioatividade,joy,0.0
radiografia,joy,0.0
radiografia,joy,0.0
radiologia,joy,0.0
rádio,joy,0.0
raio,joy,0.0
radônio,joy,0.0
sorteio,joy,0.0
jangada,joy,0.0
raiva,joy,0.0
modo furioso,joy,0.0
ragetweet,joy,0.0
esfarrapado,joy,0.0
Raging,joy,0.0
trapos,joy,0.0
ataque,joy,0.0
trilho,joy,0.0
trilhos,joy,0.0
Ferrovia,joy,0.0
estrada de ferro,joy,0.0
Raimento,joy,0.0
chuva,joy,0.0
capa de chuva,joy,0.0
chuva,joy,0.0
chuvoso,joy,0.0
dia chuvoso,joy,0.0
elevação,joy,0.0
criado,joy,0.0
subindo,joy,0.0
ancinho,joy,0.0
corrida,joy,0.0
bater,joy,0.0
divagar,joy,0.0
devagar,joy,0.0
rampa,joy,0.0
tumulto,joy,0.0
rancho,joy,0.0
rançoso,joy,0.0
aleatoriamente,joy,0.0
aleatoriedade,joy,0.0
Randy,joy,0.0
guarda-florestal,joy,0.0
classificação,joy,0.0
resgate,joy,0.0
Rant,joy,0.0
reclamando,joy,0.0
rap,joy,0.0
estupro,joy,0.0
rápido,joy,0.0
rapidez,joy,0.0
corredeiras,joy,0.0
batendo,joy,0.0
raptores,joy,0.0
raramente,joy,0.0
raridade,joy,0.0
patife,joy,0.0
irritação na pele,joy,0.0
rato,joy,0.0
chave catraca,joy,0.0
avaliar,joy,0.0
ratificação,joy,0.0
ratificar,joy,0.0
avaliação,joy,0.0
razão,joy,0.0
ração,joy,0.0
racional,joy,0.0
Justificativa,joy,0.0
racionalismo,joy,0.0
racionalidade,joy,0.0
Rattan,joy,0.0
chocalho,joy,0.0
cascavel,joy,0.0
estridente,joy,0.0
Raven,joy,0.0
voraz,joy,0.0
ravina,joy,0.0
couro cru,joy,0.0
Rawr,joy,0.0
raio,joy,0.0
navalha,joy,0.0
alcançar,joy,0.0
reagir,joy,0.0
reacionário,joy,0.0
ler,joy,0.0
leitor,joy,0.0
leitores,joy,0.0
facilmente,joy,0.0
leitura,joy,0.0
reajuste,joy,0.0
preparar,joy,0.0
pronto para ir,joy,0.0
reafirmar,joy,0.0
reagente,joy,0.0
real,joy,0.0
realismo,joy,0.0
realista,joy,0.0
realidade,joy,0.0
reino,joy,0.0
Realty,joy,0.0
resma,joy,0.0
colher,joy,0.0
reaparecer,joy,0.0
traseira,joy,0.0
reorganizar,joy,0.0
rearranjo,joy,0.0
razão,joy,0.0
razoabilidade,joy,0.0
raciocínio,joy,0.0
razões,joy,0.0
remontar,joy,0.0
resseguro,joy,0.0
tranquilizar,joy,0.0
tranquilizado,joy,0.0
tranquilizador,joy,0.0
desconto,joy,0.0
rebelde,joy,0.0
rebelião,joy,0.0
rebeldes,joy,0.0
renascido,joy,0.0
rebote,joy,0.0
reconstruir,joy,0.0
repreensão,joy,0.0
refutar,joy,0.0
recalcitrante,joy,0.0
lembrar,joy,0.0
reformular,joy,0.0
recuar,joy,0.0
recuando,joy,0.0
recibo,joy,0.0
recibos,joy,0.0
recebido,joy,0.0
receptor,joy,0.0
recente,joy,0.0
receptáculo,joy,0.0
recepção,joy,0.0
Recreio,joy,0.0
recessos,joy,0.0
recessão,joy,0.0
Recherche,joy,0.0
reincidência,joy,0.0
receita,joy,0.0
destinatário,joy,0.0
recíproca,joy,0.0
retribuir,joy,0.0
reciprocidade,joy,0.0
Recital,joy,0.0
recitação,joy,0.0
recitar,joy,0.0
irresponsável,joy,0.0
imprudência,joy,0.0
acerto de contas,joy,0.0
recuperação,joy,0.0
reclinar,joy,0.0
recluso,joy,0.0
reconhecimento,joy,0.0
reconhecível,joy,0.0
reconhecido,joy,0.0
recuo,joy,0.0
lembre -se,joy,0.0
lembrança,joy,0.0
recombinante,joy,0.0
Recombinação,joy,0.0
recomendar,joy,0.0
recomendação,joy,0.0
recompensa,joy,0.0
conciliar,joy,0.0
reconhecimento,joy,0.0
reconsiderar,joy,0.0
reconsideração,joy,0.0
reconstituição,joy,0.0
reconstruir,joy,0.0
reconstrução,joy,0.0
registro,joy,0.0
gravador,joy,0.0
gravação,joy,0.0
recontagem,joy,0.0
recuperar,joy,0.0
recurso,joy,0.0
recuperável,joy,0.0
recrutar,joy,0.0
recrutamento,joy,0.0
recrutas,joy,0.0
retângulo,joy,0.0
retangular,joy,0.0
retificação,joy,0.0
retificar,joy,0.0
reitor,joy,0.0
reitoria,joy,0.0
reclinado,joy,0.0
recuperação,joy,0.0
Recur,joy,0.0
recorrência,joy,0.0
recorrente,joy,0.0
recorrente,joy,0.0
recursão,joy,0.0
recursivo,joy,0.0
recursivamente,joy,0.0
vermelho,joy,0.0
avermelhado,joy,0.0
redenção,joy,0.0
vermelhidão,joy,0.0
reparação,joy,0.0
reduzido,joy,0.0
redução,joy,0.0
redundância,joy,0.0
redundante,joy,0.0
Reed,joy,0.0
recife,joy,0.0
recifes,joy,0.0
carretel,joy,0.0
restabelecer,joy,0.0
juiz,joy,0.0
referência,joy,0.0
referendo,joy,0.0
refinar,joy,0.0
refinamento,joy,0.0
refinaria,joy,0.0
refino,joy,0.0
REFIT,joy,0.0
refletir,joy,0.0
refletindo,joy,0.0
reflexão,joy,0.0
reflexivo,joy,0.0
refletor,joy,0.0
reflexo,joy,0.0
refluxo,joy,0.0
reforma,joy,0.0
reforma,joy,0.0
reformador,joy,0.0
refração,joy,0.0
refrator,joy,0.0
refratário,joy,0.0
refrão,joy,0.0
abster -se,joy,0.0
refrescante,joy,0.0
refrigerar,joy,0.0
refrigeração,joy,0.0
frigorífico,joy,0.0
refúgio,joy,0.0
refugiado,joy,0.0
reembolso,joy,0.0
reforma,joy,0.0
recusa,joy,0.0
recusar,joy,0.0
recusou,joy,0.0
recusando,joy,0.0
refutação,joy,0.0
refutar,joy,0.0
recuperar,joy,0.0
régio,joy,0.0
Regalia,joy,0.0
respeito,joy,0.0
sem considerar,joy,0.0
regata,joy,0.0
regência,joy,0.0
regenerado,joy,0.0
regeneração,joy,0.0
regente,joy,0.0
regime,joy,0.0
regime,joy,0.0
regimento,joy,0.0
região,joy,0.0
regional,joy,0.0
regionalismo,joy,0.0
registro,joy,0.0
Registrador,joy,0.0
cadastro,joy,0.0
registro,joy,0.0
regressão,joy,0.0
regressão,joy,0.0
regressivo,joy,0.0
arrependimento,joy,0.0
lamentável,joy,0.0
arrependimentos,joy,0.0
lamentável,joy,0.0
lamentado,joy,0.0
lamentando,joy,0.0
regular,joy,0.0
regularidade,joy,0.0
regulares,joy,0.0
regular,joy,0.0
regulamentado,joy,0.0
regulamento,joy,0.0
regulatório,joy,0.0
regurgitação,joy,0.0
reabilitar,joy,0.0
reabilitação,joy,0.0
ensaio,joy,0.0
reinado,joy,0.0
reembolsar,joy,0.0
reembolso,joy,0.0
rédea,joy,0.0
rena,joy,0.0
reforçar,joy,0.0
reforço,joy,0.0
reforços,joy,0.0
rédeas,joy,0.0
reinstalar,joy,0.0
restabelecer,joy,0.0
reintegração,joy,0.0
reinvestir,joy,0.0
reinvestimento,joy,0.0
reiterar,joy,0.0
rejeitar,joy,0.0
rejeitado,joy,0.0
rejeição,joy,0.0
rejeita,joy,0.0
junte -se,joy,0.0
rejuvenescer,joy,0.0
rejuvenescido,joy,0.0
recaída,joy,0.0
relacionar,joy,0.0
relacionado,joy,0.0
relação,joy,0.0
relacionamentos,joy,0.0
relativo,joy,0.0
relatividade,joy,0.0
relaxante,joy,0.0
retransmissão,joy,0.0
liberar,joy,0.0
lançado,joy,0.0
rebaixamento,joy,0.0
relevância,joy,0.0
relevante,joy,0.0
confiabilidade,joy,0.0
confiável,joy,0.0
Reliance,joy,0.0
relíquia,joy,0.0
relíquias,joy,0.0
alívio,joy,0.0
religião,joy,0.0
religiões,joy,0.0
religioso,joy,0.0
abandonar,joy,0.0
Aproveite,joy,0.0
relutância,joy,0.0
relutante,joy,0.0
confiar,joy,0.0
restante,joy,0.0
restante,joy,0.0
restos,joy,0.0
refazer,joy,0.0
Recurso,joy,0.0
observação,joy,0.0
notavelmente,joy,0.0
correção,joy,0.0
lembrar,joy,0.0
lembrei,joy,0.0
lembrando,joy,0.0
lembrança,joy,0.0
lembrar,joy,0.0
lembrete,joy,0.0
Remiss,joy,0.0
remissão,joy,0.0
remeter,joy,0.0
remessa,joy,0.0
remanescente,joy,0.0
remodelar,joy,0.0
remorso,joy,0.0
controlo remoto,joy,0.0
afastamento,joy,0.0
remoção,joy,0.0
remover,joy,0.0
remuneração,joy,0.0
renascimento,joy,0.0
Rencontre,joy,0.0
rend,joy,0.0
renderizar,joy,0.0
Renderização,joy,0.0
encontro,joy,0.0
capitulação,joy,0.0
renegad,joy,0.0
renovação,joy,0.0
renúncia,joy,0.0
renovar,joy,0.0
renovado,joy,0.0
renome,joy,0.0
renomado,joy,0.0
aluguel,joy,0.0
aluguel,joy,0.0
locatário,joy,0.0
renúncia,joy,0.0
reorganização,joy,0.0
reorganizar,joy,0.0
reparar,joy,0.0
reparação,joy,0.0
reembolso,joy,0.0
revogação,joy,0.0
repita,joy,0.0
repetido,joy,0.0
repetidamente,joy,0.0
repetidor,joy,0.0
repelir,joy,0.0
repelente,joy,0.0
repelente,joy,0.0
repelindo,joy,0.0
arrepender-se,joy,0.0
arrependimento,joy,0.0
repertório,joy,0.0
repertório,joy,0.0
repetição,joy,0.0
substituir,joy,0.0
substituição,joy,0.0
reabastecimento,joy,0.0
repleto,joy,0.0
replicação,joy,0.0
responder,joy,0.0
relatório,joy,0.0
relatado,joy,0.0
repórter,joy,0.0
repouso,joy,0.0
Reposição,joy,0.0
repositório,joy,0.0
representação,joy,0.0
representante,joy,0.0
representado,joy,0.0
representando,joy,0.0
reprimir,joy,0.0
reprimido,joy,0.0
repressão,joy,0.0
AVASIENTE,joy,0.0
reprimenda,joy,0.0
reimprimir,joy,0.0
represália,joy,0.0
reprise,joy,0.0
reprovação,joy,0.0
reproduzir,joy,0.0
reprodução,joy,0.0
réptil,joy,0.0
república,joy,0.0
republicano,joy,0.0
repúdio,joy,0.0
repugnância,joy,0.0
repugnante,joy,0.0
repulsão,joy,0.0
repulsivo,joy,0.0
recompra,joy,0.0
respeitável,joy,0.0
reputação,joy,0.0
reputação,joy,0.0
solicitar,joy,0.0
réquiem,joy,0.0
obrigatório,joy,0.0
requerimento,joy,0.0
requisito,joy,0.0
requisição,joy,0.0
rescindir,joy,0.0
rescisão,joy,0.0
pesquisar,joy,0.0
ressecção,joy,0.0
revendedor,joy,0.0
semelhança,joy,0.0
assemelhar -se,joy,0.0
parecido,joy,0.0
ressentir -se,joy,0.0
ressentido,joy,0.0
ressentimento,joy,0.0
reserva,joy,0.0
reserva,joy,0.0
reservado,joy,0.0
reservas,joy,0.0
reservatório,joy,0.0
residir,joy,0.0
residência,joy,0.0
residências,joy,0.0
residente,joy,0.0
residual,joy,0.0
resíduo,joy,0.0
demitir-se,joy,0.0
renúncia,joy,0.0
resignado,joy,0.0
resiliência,joy,0.0
resiliente,joy,0.0
resina,joy,0.0
resistir,joy,0.0
resistência,joy,0.0
resistente,joy,0.0
resistindo,joy,0.0
resistivo,joy,0.0
resoluto,joy,0.0
resolutamente,joy,0.0
resolução,joy,0.0
resolver,joy,0.0
resolvido,joy,0.0
ressonância,joy,0.0
ressonante,joy,0.0
ressoar,joy,0.0
ressonador,joy,0.0
recorrer,joy,0.0
retumbante,joy,0.0
respeitabilidade,joy,0.0
respeitável,joy,0.0
respeitado,joy,0.0
respeitoso,joy,0.0
respeitando,joy,0.0
respectivo,joy,0.0
Respeitos,joy,0.0
respiração,joy,0.0
respirador,joy,0.0
responder,joy,0.0
respondente,joy,0.0
resposta,joy,0.0
responsabilidade,joy,0.0
responsável,joy,0.0
responsivo,joy,0.0
restaurante,joy,0.0
repousante,joy,0.0
restituição,joy,0.0
agitado,joy,0.0
inquietação,joy,0.0
restauração,joy,0.0
restaurado,joy,0.0
restaurando,joy,0.0
restringir,joy,0.0
contido,joy,0.0
restrição,joy,0.0
restringir,joy,0.0
restrito,joy,0.0
restrição,joy,0.0
restritivo,joy,0.0
resultado,joy,0.0
resultante,joy,0.0
retomada,joy,0.0
ressurreição,joy,0.0
ressuscitação,joy,0.0
varejo,joy,0.0
varejista,joy,0.0
reter,joy,0.0
contenção,joy,0.0
retomar,joy,0.0
retaliar,joy,0.0
retaliação,joy,0.0
retaliatória,joy,0.0
retardar,joy,0.0
retardo,joy,0.0
retardado,joy,0.0
Retardas,joy,0.0
retenção,joy,0.0
retentivo,joy,0.0
reticente,joy,0.0
retina,joy,0.0
aposentado,joy,0.0
aposentado,joy,0.0
recontada,joy,0.0
retorta,joy,0.0
RETACE,joy,0.0
retrair,joy,0.0
retração,joy,0.0
Recomenda,joy,0.0
retribuição,joy,0.0
recuperação,joy,0.0
recuperar,joy,0.0
retriever,joy,0.0
retroativo,joy,0.0
retrógrado,joy,0.0
retrospecto,joy,0.0
retrospectivo,joy,0.0
retrospectivamente,joy,0.0
retornar,joy,0.0
revelar,joy,0.0
revelação,joy,0.0
Revelações,joy,0.0
vingança,joy,0.0
receita,joy,0.0
reverberação,joy,0.0
reverente,joy,0.0
reversão,joy,0.0
reverter,joy,0.0
reversão,joy,0.0
reverter,joy,0.0
revertendo,joy,0.0
análise,joy,0.0
revisor,joy,0.0
rever,joy,0.0
revisão,joy,0.0
revisitar,joy,0.0
reviver,joy,0.0
revogação,joy,0.0
revogar,joy,0.0
revolta,joy,0.0
revoltante,joy,0.0
revolução,joy,0.0
revolucionário,joy,0.0
revolucionar,joy,0.0
Revolver,joy,0.0
revólver,joy,0.0
Repulsão,joy,0.0
acelerando,joy,0.0
retórica,joy,0.0
retórico,joy,0.0
reumatismo,joy,0.0
rima,joy,0.0
rimando,joy,0.0
costela,joy,0.0
com nervuras,joy,0.0
arroz,joy,0.0
riquezas,joy,0.0
riqueza,joy,0.0
Rick,joy,0.0
Rickety,joy,0.0
livrar,joy,0.0
Riddance,joy,0.0
enigma,joy,0.0
cheio,joy,0.0
andar de,joy,0.0
cavaleiro,joy,0.0
cume,joy,0.0
ridículo,joy,0.0
ridículo,joy,0.0
cavalgando,joy,0.0
Rife,joy,0.0
rifle,joy,0.0
Rifles,joy,0.0
Rift,joy,0.0
equipamento,joy,0.0
fraudado,joy,0.0
Rigging,joy,0.0
justo,joy,0.0
legítimo,joy,0.0
com razão,joy,0.0
rígido,joy,0.0
rigidez,joy,0.0
rigor,joy,0.0
rigoroso,joy,0.0
aro,joy,0.0
casca,joy,0.0
anel,joy,0.0
Ringer,joy,0.0
toque,joy,0.0
pista,joy,0.0
limpar,joy,0.0
rebelião,joy,0.0
tumultuoso,joy,0.0
tumultos,joy,0.0
rasgar,joy,0.0
ripariano,joy,0.0
maduro,joy,0.0
amadurecer,joy,0.0
amadurecimento,joy,0.0
ondulação,joy,0.0
ascender,joy,0.0
risco,joy,0.0
arriscado,joy,0.0
rito,joy,0.0
ritual,joy,0.0
ritualístico,joy,0.0
rival,joy,0.0
rivalidade,joy,0.0
rio,joy,0.0
margem do rio,joy,0.0
rebite,joy,0.0
rebitado,joy,0.0
rebitagem,joy,0.0
estrada,joy,0.0
Estrada Violenta,joy,0.0
estradas,joy,0.0
estrada,joy,0.0
Trabalho de estrada,joy,0.0
Voar,joy,0.0
rugido,joy,0.0
assar,joy,0.0
roubar,joy,0.0
ladrão,joy,0.0
roubo,joy,0.0
manto,joy,0.0
robô,joy,0.0
Robótica,joy,0.0
robusto,joy,0.0
Roc,joy,0.0
pedra,joy,0.0
foguete,joy,0.0
pedras,joy,0.0
haste,joy,0.0
Roe,joy,0.0
por conta própria,joy,0.0
papel,joy,0.0
rolar,joy,0.0
rolo,joy,0.0
rolos,joy,0.0
rolando,joy,0.0
teto,joy,0.0
torre,joy,0.0
sala,joy,0.0
espaçoso,joy,0.0
Polas,joy,0.0
galo,joy,0.0
raiz,joy,0.0
enraizado,joy,0.0
corda,joy,0.0
rosário,joy,0.0
rosa,joy,0.0
alecrim,joy,0.0
roseta,joy,0.0
lista,joy,0.0
Rosy,joy,0.0
podridão,joy,0.0
rota,joy,0.0
rotativo,joy,0.0
girar,joy,0.0
rotação,joy,0.0
Rote,joy,0.0
rotor,joy,0.0
apodrecendo,joy,0.0
rouge,joy,0.0
duro,joy,0.0
aproximadamente,joy,0.0
rugosidade,joy,0.0
roleta,joy,0.0
redondo,joy,0.0
rotatória,joy,0.0
arredondado,joy,0.0
arredondar para cima,joy,0.0
Rouse,joy,0.0
Rouser,joy,0.0
empolgante,joy,0.0
derrota,joy,0.0
rota,joy,0.0
rotina,joy,0.0
Andarilho,joy,0.0
roving,joy,0.0
linha,joy,0.0
turbulento,joy,0.0
real,joy,0.0
realeza,joy,0.0
esfregar,joy,0.0
