sentiment;text
sadness;Departure of a very close friend - for a long stay overseas, a sharing in the sorrow of her parents who were left behind.
disgust;I get disgusted with the inherent racist attitudes of my a brother-in-law in putting down various ethnic groups and also my a unwillingness to challenge him about these attitudes in order to a keep the peace.
shame;My failure to provide the appropriate emotional/spiritual level a to a sexual relationship that had a large physical content. Born a out of inconsistency with my personal beliefs and value shame at a largely using this sexual partner.
guilt;When I deliberately engineered a situation to cause tension a between friends so as to bolster the impression one of them had a of me !
joy;Hearing Fran Wilde introduce the Bill.
fear;Being harrassed for being gay, suggestions of being physically a beaten - acting as informal bouncer in a gay bar.
anger;Landlord putting up rents sneakly and slimily.
sadness;Listening and watching a tape of someone with AIDS being a prejudiced against at a counselling course on AIDS with 20 a others.
disgust;Hearing Norman Jones get hysterical in Parliament about law a reform (on the radio - listening with 2 others).
shame;Watching Muldoon act as my P.M.
guilt;Adolescent guilt growing up feeling bad, immoral sexual adesires, some 10yrs ago.
joy;Won a prize for effort.
fear;Assaulted by drunken neighbour.
anger;I was playing in a football tournament and saw the rules openly a disregarded.
sadness;Death of brother.
disgust;Reading literature on AIDS/homosexuality.
shame;I am ashamed at myself sometimes when I am working with a handicapped people and don't wish to be seen in public with them.
guilt;I was late meeting someone for an appointment.
joy;I was feeling really low - had been a series of fights with my a siblings, been under pressure at school and wasn't going to the a party I wanted to go - instead I was going out with my family. A a guy called and said, in effect, that I was nice and he liked ame. Hence the emotional joy.
fear;I was watching a movie alone - it was a horror movie. The music a was a deep pulsing type - not really music. And a light flashed a on and off. It was in the complete darkness of a movie theatre a that was almost empty.
anger;My sister and I were fighting as usual. She's older tham I am, a bigger built and stronger I couldn't win in a physical battle and a in a verbal battle I couldn't seem to get through to her to a really hurt her.
sadness;My paternal grandmother had died. We weren't close but she was a blood. I didn't cry but I was sad, partly due to her death and a partly I think, due to the fact that I couldn't/didn't cry.
