sentiment;text
sadness;Quando estou com um amigo e temos de nos deixar uns aos outros.
sadness;amigo deixar.
disgust;Quando vejo um filme em que um homem sofre de uma doença e a sua pele vem a descascar.
disgust;vejo filme homem sofrer doença pele descascar.
shame;Quando eu estava na casa de banho e alguém entrou.
shame;casa banho alguém entrar.
guilt;Quando ajo pensando que sei tudo e depois percebo que havia coisas em que não tinha pensado, magoando assim os outros.
guilt;ajo pensar percebar haver coisa ter pensar magoar.
joy;Qualquer situação na vida quotidiana tem este sentido emocional, numa aula, na rua, em casa, na mesa.
joy;situação vida quotidiano sentido emocional aula rua casa mesa.
fear;Uma noite, senti que havia várias pessoas perto de mim e não sabia quem eram.
fear;noite sentir haver várias pessoa eu saber ser.
anger;Quando soube que várias pessoas tinham morrido na rua devido ao tempo frio.
anger;saber várias pessoa ter morrer rua devido frio.
sadness;Quando vi nos jornais, na televisão e em revistas a situação caótica causada pela seca e pela fome na Mauritânia.
sadness;ver jornal televisão revista situação caótico causar seca fome Mauritânia.
disgust;O aspecto físico de uma refeição.
disgust;aspecto físico refeição.
shame;Eu estava com um grupo de pessoas e todos me disseram para fazer ou dizer alguma coisa. Foi uma situação confusa, forte e traumática para mim.
shame;pessoa dizer algum situação confuso forte traumático eu.
guilt;Numa situação, com a minha namorada, tomei uma decisão. Mais tarde, quando pensei nisso, apercebi-me de que era uma decisão errada.
guilt;situação namorada tomei decisão pensar em isso decisão errado.
joy;Uma noite, em casa de um amigo, percebi que tinha tudo o que mais desejava, pois à minha volta.
joy;noite casa amigo percebi ter desejar volta.
fear;Durante uma manifestação, subi pela porta central fechada de um autocarro. Quando o autocarro parou, tive de voltar ao mesmo lugar, com medo que a polícia me visse.  .
fear;durante manifestação subi porta central fechar autocarro autocarro parar voltar medo polícia visse.
anger;Quando vi pais a castigar o seu filho pequeno por algo que ele não tinha feito. Na minha opinião, mesmo que ele o tivesse feito, não deveria ter sido castigado por isso.
anger;ver pai castigar filho pequeno ter fazer opinião ter fazer dever ser castigar.
sadness;Um amigo meu ficou magoado por pensar que a nossa relação não era a mesma de antes e que algo tinha corrido mal.
sadness;amigo ficar magoado pensar mesmo ter corrir.
disgust;Quando eu era jovem, um dia, no carro, adoecemos e acabámos por vomitar um em cima do outro.
disgust;jovem dia carro adoecer acabámos vomitar outro.
shame;Os pais de um amigo meu surpreenderam-nos e outro casal dormiu no seu lugar.
shame;pai amigo outro casal dormir.
guilt;Um amigo meu sentiu-se mal por causa de algo que eu tinha feito a algo que lhe pertencia.
guilt;amigo causa ter fazer pertencer.
joy;Quando me disseram que eu tinha sido admitido na faculdade de medicina.
joy;dizer ter ser admitir Faculdade medicina.
fear;Quase sempre quando vou buscar os resultados de um exame.
fear;quase ir buscar resultado exame.
sadness;Quando decidi não sair mais com uma rapariga de quem gostava muito. Isto fez-me sentir em baixo durante algum tempo.
sadness;decidir sair rapariga gostar sentir durante algum.
disgust;Vi um programa na televisão onde tinham de ver um crânio para uma operação.
disgust;Vi programa televisão ter crânio operação.
shame;Estava a ver televisão com os meus pais e surgiram algumas cenas pornográficas, senti-me desconfortável e tentei distrair a atenção dos meus pais ao falar com eles.
shame;televisão pai surgir cena pornográfico desconfortável distrair atenção pai falar.
guilt;Quando usava um adjectivo para uma pessoa sem saber o seu significado.  Quando fiquei a saber o significado, senti-me culpado, pois era um insulto claro e injusto.
guilt;usar adjectivo pessoa significado fiquei significado culpar insulto claro injusto.
joy;Quando obtive boas notas num assunto que já tinha falhado antes.
joy;obtive bom nota assunto ter falhar.
fear;Quando um amigo meu me contou uma história de horror.
fear;amigo contar história horror.
anger;Eu estava com a minha família e encontrámos alguns cachorros abandonados. Eu queria ajudá-los, mas todos disseram que não. Partimos então.
anger;família encontrár cachorro abandonar querer dizer Partimos.
sadness;Com a morte do meu avô.
sadness;morte avô.
disgust;Ao ver um filme em que houve vários crimes sangrentos.
disgust;filme haver crime sangrento.
shame;Num concerto, chegou um velhote e começou a dançar, a cantar e a fazer coisas parvas.
shame;concerto chegar velhote começar dançar cantar coisa parvo.
guilt;Discuti com um amigo meu. Ela não me deixou falar e então comecei a gritar com ela. Ela zangou-se e foi-se embora, e eu não tentei impedi-la de sair.
guilt;discuti amigo deixar falar começar gritar sair.
joy;Quando me disseram que me tinham arranjado bilhetes para um filme de uma maratona que eu queria ver.
joy;dizer ter arranjar bilhete filme maratona querer.
fear;Estávamos na estrada num carro quando um camião nos ultrapassou. Tivemos de desviar e quase fomos atropelados.
fear;Estávamos estrada carro camião ultrapassar desviar quase atropelar.
anger;Eu tinha-me candidatado a um emprego e eles tinham-me assegurado que os exames teriam lugar alguns meses mais tarde. Uma semana depois fui obter mais algumas informações e disseram-me que os exames já tinham sido feitos.
anger;candidatar emprego assegurar exame ter semana obter informação exame ter ser fazer.
sadness;Recebi uma carta de alguns amigos, que não vivem em Madrid, a dizer-me que não viriam de férias. Tinha-lhes tratado de tudo.
sadness;Recebi carta amigo viver Madrid vir férias tratar.
disgust;Encontrei uma aranha grande e preta perto de um saco de comida.
disgust;Encontrei aranha preto saco comida.
shame;Eu estava numa turma muito pequena e o professor disse algo sobre mim que fez com que todos olhassem para mim ao mesmo tempo.
shame;turma pequeno professor dizer eu olhar eu.
guilt;Tinha combinado encontrar-me com os meus amigos num determinado lugar, e estava com outras pessoas. Os meus amigos não chegaram e as pessoas que estavam comigo começaram a ficar cansadas. Os meus amigos chegaram com uma hora de atraso.
guilt;Ter combinar amigo determinar pessoa amigo chegar pessoa estar comigo começar ficar cansado amigo chegar hora atraso.
joy;O homem com quem eu ando deu-me um presente muito especial.
joy;homem andor presente especial.
fear;Pensei que seria repreendido por um comentário que tinha feito, o que não deveria ter feito.
fear;Pensei repreendir comentário ter fazer dever fazer.
anger;A minha irmã voltou para casa e criticou-me por não ter arrumado a casa, embora eu tivesse estado a trabalhar toda a manhã e ela não tivesse feito nada.
anger;irmã voltar casa arrumar casa ter trabalhar manhã ter fazer.
sadness;No funeral do meu avô. Lembrei-me que o que ele mais gostava e respeitava era a terra, pensava que ele tinha conseguido o que queria e que já não estava separado dela.
sadness;funeral avô gostar respeitar terra pensar ter conseguir querer separado de ela.
disgust;Tive de lavar a minha avó porque ela não chegou à casa de banho a tempo.
disgust;lavar avó chegar casa banho.
shame;Numa loja muito movimentada, estava distraído e perdi a minha vez na fila de espera. Uma mulher que estava atrás de mim começou a gritar comigo pedindo-me ou para prestar mais atenção ou para sair.
shame;loja movimentado distrair perdi fila espera mulher eu começar gritar comigo prestar atenção sair.
guilt;Quando eu era muito jovem, um dia, dei um pontapé na minha avó e causei-lhe uma lesão que levou muito tempo a sarar.
guilt;jovem dia dar pontapé avó lesão levar sarar.
joy;Quando vi um amigo meu, que não via há muito tempo e que tinha perdido o seu endereço e número de telefone.
joy;ver amigo ver haver ter perder endereço telefone.
fear;Eu estava na minha aldeia quando um touro saltou por cima de uma cerca e começou a perseguir os meus amigos e a mim. Ficámos muito assustados até subirmos a uma árvore.
fear;aldeia touro saltar cerca começar perseguir amigo eu Ficámos assustado subir árvore.
anger;Quando vi um carro atropelar uma criança, por descuido.
anger;ver carro atropelar criança descuido.
sadness;Falhei num assunto, apesar de ter estudado bastante para ele.
sadness;Falhei assunto apesar estudar.
disgust;Quando estava a caminhar num campo que tinha muito estrume.
disgust;caminhar campo ter estrume.
shame;Gostava de um rapaz e sentia-me tímido e depois corava. Quanto mais queria evitá-lo, mais corava.
shame;Gostar rapaz tímido corar querer corar.
guilt;Não sou muito afectuoso e sinto-me culpado porque não dou tanto afecto como recebo.
guilt;afectuoso culpar dou afecto receber.
joy;Passei o fim-de-semana com alguns amigos. Estávamos à espera de um outro amigo e fomos ao seu encontro na paragem do autocarro, uma mulher que lá conhecemos disse-nos que o autocarro já tinha partido. Tive medo de não ver o meu amigo, mas finalmente, encontrámo-lo.
joy;Passei amigo Estávamos espera outro amigo encontro paragem autocarro mulher conhecer autocarro ter partir medo amigo finalmente.
fear;Eu estava a descer uma pequena aldeia à noite. Não havia ninguém na rua. Um cão começou a ladrar, senti que estava a seguir-me. Depois comecei a correr, os outros cães começaram também a ladrar. Por fim, cheguei a casa.
fear;descer pequeno aldeia noite haver ninguém rua cão começar ladrar sentir começar correr cão começar ladrar cheguei casa.
anger;Os meus pais não me deixaram ir de férias com os meus amigos.
anger;pai deixar férias amigo.
sadness;Disseram-me que um amigo meu ia para o México de vez.
sadness;amigo ir México.
disgust;Encontrei um pêlo na sopa.
disgust;Encontrei pêlo sopa.
shame;Eu estava na sala de jantar da Universidade, sozinho, e numa mesa, ao lado da minha, havia vários professores. Um deles pediu-me para me juntar a eles. Eu recusei, mas ela insistiu. Todos os outros começaram a olhar para mim e eu tive de me mudar para a sua mesa.
shame;sala jantar Universidade sozinho mesa haver professor de ele juntar recusar insistir começar olhar eu mudar mesa.
guilt;Tinha prometido despedir-me de uma pessoa que ia fazer uma viagem, e não apareci.
guilt;ter prometer pessoa ir viagem apareci.
joy;Eu estava de férias, e ia encontrar-me com uma amiga que não via há seis meses. Mais uma vez, senti-me muito feliz.
joy;férias ir amiga ver há feliz.
fear;Estávamos a acampar nas montanhas, e eu e um amigo fomos dar um passeio. Estava a ficar cada vez mais escuro e não tínhamos a certeza do caminho de regresso.
fear;Estávamos acampar montanha amigo passeio ficar escuro tínhamos regresso.
anger;Enviei um livro a um amigo meu. O livro significava muito para mim e ele perdeu-o.
anger;Enviei livro amigo livro significar eu.
sadness;Para dizer adeus a queridos amigos depois das férias.
sadness;querido amigo férias.
disgust;Desde que sou uma criança, a visão de qualquer tipo de ferida.
disgust;criança visão ferida.
shame;À beira-mar, quando de repente uma onda veio e tirou o meu biquíni.
shame;repente onda vir tirar biquíni.
guilt;Uma noite, saí com alguns amigos para jantar e não disse aos meus pais que voltaria tarde. Pensei em telefonar mas, no final, não o fiz. Quando cheguei a casa, os meus pais estavam muito preocupados.
guilt;noite saí amigo jantar dizer pai voltar Pensei telefonar fiz cheguar casa pai estar preocupado.
joy;A minha cunhada estava prestes a ter um filho, e houve alguns problemas. Tiveram de fazer uma cesariana. Passado algum tempo, tudo estava bem.
joy;cunhada prestes filho haver problema cesariana Passado algum.
fear;À espera das minhas marcas num assunto difícil.
fear;espera marca assunto difícil.
anger;Dei algumas informações pessoais a um amigo meu, e ele contou-as a alguns outros que estavam implicados no caso.
