sentiment;text
anger;Em uma aula de sociologia, senti -me muito zangado com alguns membros da Sociedade por explorar o povo polinésio, Dawn Raids pela polícia (Martin Luther King, negros em S.A.). Mas isso foi apenas um reflexo de minhas próprias deficiências.
sadness;Fiquei triste com algumas crianças de rua na praça da Queii, a Praça Aotea. Porque eles estavam fungando cola e alguns eram muito jovens. Eu participei do papel de palhaço.
disgust;Fiquei enojado com minha atitude paranóica em relação a mim, minha lição de casa na universidade e enojada com a minha falta de retenção. Especialmente para aprender outro idioma.
shame;Senti vergonha com a mágoa que causei à minha família, especialmente meu pai, vergonha de machucar as pessoas emocionalmente. Um auto-critério mal auto-concebido que não me fez nenhum bem. Vergonha de ser eu mesma como eu sou.
guilt;Eu me senti culpado por fazer parte das pessoas de sucesso. Me senti culpado por ser um estudante quando outras pessoas não estavam. Culpa por ser um sucesso potencial em várias áreas da sociedade. (Tão estúpido essa emoção)
joy;Quando eu encontro alunos antigos dos meus - e descobre que todos estão indo bem - sinto alegria. Ontem eu conheci uma jovem (20 anos) que a ensinei aos 6 anos e depois aos 12 anos e não a viu nos últimos 3-4 anos, ela não era mais uma garçonete, mas uma empregada de medidores para o conselho.
fear;Um teste oral da língua maori, Yeaterday - embora eu tivesse estudado intensamente - uma vez na sala dos examinadores "eu soprava" - eu estava tão nervoso que não conseguia responder facilmente - era muito importante, mas recebi apenas um vazio.
anger;Um amigo visitou e fez comentários que minha casa/jardim não era tão arrumada/arrumada quanto no passado. Eu não a vi há um ano - ela sugeriu que eu tinha ido ao grupo (só estava trabalhando em período integral e fazendo três exames da universidade em meio período).
sadness;Quando meu pai, um colonial da 4ª/5ª geração (de Eng.) Me atacou verbalmente sobre meu parceiro escolhido. Um homem que ele descartou porque sua pele de cor não era branca. Seu desgosto final me entrou.
disgust;Pessoas que vieram à nossa casa - e solicitaram "colocar sua fumaça". Que não devemos fumar em nossa casa ... e pedimos nem educadamente. Isso me enojou porque acho que as pessoas precisam se adaptar à situação.
shame;Colocada pelo meu pai - em um passeio em família no jantar de amigos da família em comum. Disse "para não falar". A atitude por ele era negativa/eu tinha 20 anos, eu tinha feito muitas coisas - uma ampla gama de experiências. Provavelmente maior que ele.
guilt;Não frequentar a escola, quando não estou doente - mas precisa de descanso mental. Os funcionários do seu retorno consultam sua "doença" - é mais fácil em N.Z. estar doente, em vez de confiar outros motivos pessoais etc.
joy;Meus 3 filhos - cada um no topo de sua turma nos exames finais de 1984.
fear;Um caminhão (grande) quase me cortou da estrada (eu estava dirigindo um pequeno lazer).
anger;Uma loja no centro da cidade não aceitaria meu cartão Visa - antes de dezembro do ano passado.
sadness;Meu cachorro de 16 e 1/2 anos - "Lord Gray" morreu em seu sono - sua morte me causou uma tristeza mais e mais profunda do que eu pensava.
disgust;Um homem azedo estava batendo seu cachorro magro em Remuera.
shame;Eu disse ao Sr. Winter of Downtown Fashion para ir - quando ele não aceitou meu visto!
guilt;Quando aceitei um convite para o almoço de um amigo ex -homem.
joy;Quando minha filha nasceu.
fear;Quando minha mãe entrou em cirurgia para um desvio de coração quádruplo. Eu senti um medo intenso na época em que ela foi realmente levada.
anger;Quando meu marido foi pego em nosso carro novo para dirigir embriagado. Tínhamos feito um pacto que o outro não bebia e, portanto, seria o motorista da noite etc. Eu não estava presente na época.
sadness;Quando minha avó morreu de repente sem aviso prévio.
disgust;Quando o N.Z. A Rugby Union anunciou que prosseguiria com uma turnê de rugby pela África do Sul.
shame;Quando eu não consegui responder a uma boas -vindas na minha língua indígena de Maori em uma função importante em que eu era a única mulher no grupo e era esperado de mim.
guilt;Quando fiz uma desculpa para sair da participação de uma importante ocasião de família que não deveria ter perdido.
joy;Reunir -se com minha família depois de não tê -los visto por 5 anos, no aeroporto. Pura alegria ao passar pelo "trabalho de papel" coletando sacos e a antecipação de passar pelo portão da alfândega.
fear;Eu peguei uma enguia enorme em uma linha de pesca que eu havia puxado para o barco. Cortei a linha e joguei o lote de volta na água. Mais tarde naquele dia e a cerca de 16 quilômetros de distância, fui nadar e alguém fez o comentário se perguntando o quão longe as enguias poderiam nadar, eu abruptamente acabei nadando por medo em uma enguia invisível por alguns dias até deixarmos o distrito.
anger;Meu parceiro sem discutir comigo que a situação decidiu que era hora de fazer uma pausa e seguirmos em frente e organizou sua própria vida pelos próximos 6 a 12 meses, depois me contou um dia antes de acontecer tendo sido tolerante e amigável para a semana anterior.
sadness;Eu morava em uma cidade no exterior e tomei a decisão de deixar a cidade e voltar para casa cerca de 12 meses antes de conhecer um novo conjunto de amigos, deixá -los no aeroporto era triste e traumático, pois eles me ajudaram de várias maneiras e Eu sabia que não veria muitos deles novamente.
fear;Depois que consegui falhar no meu primeiro ano na universidade, fiquei com medo do que faria com meu futuro. Eu não queria um emprego mundano de 9 a 5 e, no entanto, não sabia se poderia pagar um caminho para um ano não subsidiado na universidade para se estabelecer e continuar meus estudos.
anger;Essa situação continua ocorrendo - quando minha irmãzinha discorda de mim ou vice -versa. Temos temperamentos muito semelhantes e eu sempre acabo me sentindo zangado com ela e por mim por lutar tanto por questões triviais sem importância.
sadness;Quando minha avó, que mora conosco há 14 anos, teve um derrame e ficou paralisada de um lado. Ela esteve bem perto de nossa família e vê -la sofrer dessa maneira me faz sentir muito triste.
disgust;Uma reunião de um clube de esportes sociais no qual eles passaram a mostrar vídeos pornográficos e depois (quando a maioria das pessoas teve um pouco de beber) continuou de uma maneira muito degradante e imoral - especialmente as mulheres expondo e ostentando -se sem vergonha ou embaraço.
shame;Como a culpa - a mais envergonhada que eu já senti foi quando comecei a me sentir culpado por fazer sexo com meu namorado quando era apenas "a coisa a fazer", e não realmente um ato de amor.
guilt;Esse sentimento de culpa realmente se aplica a visões morais/religiosas. Eu (sendo católico) foi contra o que fui criado para acreditar e tive um relacionamento sexual com meu namorado. Muitos meses depois, quando estava fazendo uma auto -análise mais profunda, comecei a me sentir culpado e percebi que havia ido contra o que queria para mim e meu futuro.
joy;Minha mãe junto com alguns de meus amigos me deu uma festa surpresa de aniversário - eles convidaram um grande número de meus amigos também.
fear;Minha mãe não voltou para casa até tarde da noite (temas atrás). De qualquer forma, se eu não souber onde estão meus pais e quando voltarão, começo a pensar que talvez tenham sofrido um acidente e talvez estejam mortos.
anger;Por ser o capitão de um time de basquete, geralmente organizo um sistema de lista para que todos na equipe possam ter uma vez em cumprir um dever ou um ref. Na maioria das vezes, as meninas não podem se incomodar ou simplesmente esquecer - eu geralmente tenho que preencher.
sadness;Para estar mais perto da universidade, saí de casa e mudei para Auckland. Agora parece que eu saí de casa - especialmente minha família - para sempre.
disgust;Um amigo meu sai com esse cara. Ela dorme com ele, mas está muito feliz por ele brincar - assim como ela mesma.
guilt;Não participei de uma aula de observação de estudos sociais por uma semana inteira (sou professor de estagiário de estudantes). De qualquer forma, os outros professores pensaram que tudo bem, porque o professor que eu deveria observar não era muito apreciado. O professor era de fato muito bom comigo - mas eu queria deixar de ensinar um tópico difícil que ele havia me dado.
joy;Passando meus exames de farmácia, o que significava concluído meu ensino superior para a farmácia.
fear;Quando eu estava em um carro com meus pais e amigos e tivemos que voltar (reverso) passar por um rio que, quando me lembro (eu tinha apenas 5 anos) parecia que iríamos cair e nos afogar.
anger;Quando meu namorado não dançava comigo na minha noite de formatura, porque ele achava que eu poderia dançar com meus amigos que eram amigáveis.
sadness;Quando minha irmã (realmente minha sobrinha) morreu de câncer aos 2 anos de idade depois que eu a levei ao médico aos 1 ano de idade e ele o diagnosticou.
disgust;Meu irmão me deu uma surra porque ele não conseguiu me bater verbalmente.
shame;Eu descobri que estava grávida e solteira.
guilt;Quando tive que ir à reconciliação antes de converter ao catolicismo, mas depois recebi - O.K.
joy;A alegria para mim é quando toda a minha família se reúne em casa para ocasiões especiais como Natal etc. Isso realmente me dá alegria ver minha família e parentes e observar o processo de produtividade da natureza que acontece há séculos.
fear;Eu tive essa experiência de medo quando poucas pessoas estavam brigando em uma noite social, que um dos meus parentes estava envolvido. Meu medo era muito para ele, porque ele estava sendo agredido mal.
anger;Nunca realmente teve a experiência ainda - n/a.
sadness;Isso ocorreu quando minha namorada e eu temos que terminar nosso relacionamento devido a algumas circunstâncias entre ela e sua família. Fiquei muito triste, magoado e não consegui encontrar nenhuma razão pela qual ainda estou vivendo. Esta vida é tudo sobre? Essa foi uma das poucas perguntas que surgiram vividamente toda vez que eu pensava sobre o que havia acontecido.
disgust;Estou muito enojado quando vejo pessoas abusando de seu corpo com drogas e álcool. Eles aproveitam essas coisas geralmente para uma desculpa para as fantasias que eles gostam e, assim, fazem as coisas estupidamente e injustamente.
guilt;Isso experimentei ao sair com mais de uma garota.
joy;Deixar Jesus assumir o controle de minhas emoções, isto é, sentindo mal.
fear;Tinha medo de perder marido.
anger;Quando a mãe do namorado presente se aproximou de meus pais e de si mesmo - deixar o filho em paz - como ela não me queria para uma futura nora.
sadness;Quando o namorado não conseguiu enfrentar sua mãe ou por si mesmo.
disgust;Enojado com a mãe do namorado - suas atitudes avassaladoras, super -protegidas e egoístas.
shame;Quando abandonado - divorciado pelo marido.
guilt;Quando tive que mentir sobre a minha idade para ser aceito como membro de um grupo.
joy;Meu primo me pediu para ser uma dama de honra para ela. Isso ficou muito feliz porque fui adotado na família e ela me pedindo me fez perceber que ela me viu como prima e não apenas mais uma pessoa. Havia outros primos que ela poderia ter perguntado, mas ela me perguntou.
